PC Time, Mocap_X, Mocap_y, Mocap_z, Mocap_yaw, Mocap_pitch, Mocap_roll, X_ref, Y_ref, Z_ref ,,,,
2.872,-0.109179,0.404798,0.092724,3.38151,-2.443134,-2.174566,0,0,0.5,,,,
2.883,-0.109281,0.404841,0.092834,3.627392,-2.772933,-2.354655,0,0,0.5,,,,
2.892,-0.109237,0.404869,0.092757,3.527429,-2.602126,-2.233538,0,0,0.5,,,,
2.902,-0.109262,0.404859,0.092798,3.603169,-2.792457,-2.371371,0,0,0.5,,,,
2.913,-0.109609,0.404532,0.09264,2.726794,-2.682559,-1.51942,0,0,0.5,,,,
2.923,-0.109338,0.404877,0.092731,3.50468,-2.564102,-2.09574,0,0,0.5,,,,
2.932,-0.109188,0.404748,0.092723,3.520339,-2.604159,-2.320381,0,0,0.5,,,,
2.942,-0.109277,0.404844,0.092807,3.532197,-2.712524,-2.22593,0,0,0.5,,,,
2.952,-0.109143,0.404841,0.09278,3.492887,-2.635204,-2.368755,0,0,0.5,,,,
2.962,-0.109294,0.404928,0.092666,3.403171,-2.432704,-1.858926,0,0,0.5,,,,
2.973,-0.10923,0.40488,0.092773,3.559645,-2.589249,-2.372497,0,0,0.5,,,,
2.982,-0.109318,0.404874,0.092796,3.590943,-2.74814,-2.366501,0,0,0.5,,,,
2.993,-0.109254,0.40485,0.092755,3.547696,-2.701228,-2.436312,0,0,0.5,,,,
3.003,-0.109283,0.404971,0.09283,3.544062,-2.696172,-2.302384,0,0,0.5,,,,
3.013,-0.109239,0.404859,0.092763,3.503796,-2.645802,-2.345908,0,0,0.5,,,,
3.022,-0.109321,0.404958,0.092816,3.568509,-2.685468,-2.212591,0,0,0.5,,,,
3.032,-0.109353,0.404792,0.092677,3.600391,-2.522884,-2.060203,0,0,0.5,,,,
3.043,-0.10937,0.404858,0.092801,3.599095,-2.635058,-2.27054,0,0,0.5,,,,
3.052,-0.109225,0.404867,0.092756,3.574641,-2.867812,-2.47951,0,0,0.5,,,,
3.063,-0.109422,0.404822,0.092789,3.553062,-2.648674,-2.314513,0,0,0.5,,,,
3.073,-0.109372,0.404797,0.09275,3.564334,-2.601167,-2.237496,0,0,0.5,,,,
3.083,-0.109343,0.404841,0.092728,3.505262,-2.614463,-2.148222,0,0,0.5,,,,
3.093,-0.109284,0.404774,0.092623,3.383291,-2.21926,-1.738791,0,0,0.5,,,,
3.103,-0.109675,0.404479,0.092482,2.695353,-2.401981,-1.618293,0,0,0.5,,,,
3.112,-0.109316,0.404867,0.092751,3.637544,-2.744025,-2.426705,0,0,0.5,,,,
3.123,-0.109346,0.404936,0.092783,3.619871,-2.869598,-2.490711,0,0,0.5,,,,
3.133,-0.109264,0.404818,0.092773,3.529314,-2.745934,-2.460352,0,0,0.5,,,,
3.143,-0.109327,0.404876,0.092763,3.55906,-2.702505,-2.333757,0,0,0.5,,,,
3.153,-0.109198,0.404877,0.092757,3.509988,-2.781705,-2.387724,0,0,0.5,,,,
3.163,-0.1093,0.404879,0.092792,3.611563,-2.73717,-2.445835,0,0,0.5,,,,
3.172,-0.109228,0.404906,0.092641,3.477006,-2.669754,-2.096832,0,0,0.5,,,,
3.182,-0.109289,0.404917,0.092752,3.561834,-2.758712,-2.420816,0,0,0.5,,,,
3.192,-0.109298,0.404849,0.092802,3.60664,-2.806308,-2.342932,0,0,0.5,,,,
3.203,-0.109354,0.404859,0.092782,3.579165,-2.77957,-2.465213,0,0,0.5,,,,
3.213,-0.109304,0.40492,0.092817,3.552134,-2.689414,-2.173249,0,0,0.5,,,,
3.223,-0.109308,0.404827,0.092626,3.450137,-2.535985,-2.004294,0,0,0.5,,,,
3.233,-0.109355,0.404804,0.092777,3.415797,-2.617657,-2.025906,0,0,0.5,,,,
3.244,-0.1093,0.404886,0.092744,3.616455,-2.86772,-2.515555,0,0,0.5,,,,
3.252,-0.109309,0.404895,0.09281,3.677097,-2.769575,-2.35261,0,0,0.5,,,,
3.263,-0.109287,0.404847,0.092764,3.552659,-2.726352,-2.428297,0,0,0.5,,,,
3.272,-0.10926,0.404901,0.092768,3.48018,-2.736242,-2.311523,0,0,0.5,,,,
3.283,-0.109436,0.404808,0.092767,3.546393,-2.59394,-2.294708,0,0,0.5,,,,
3.293,-0.109296,0.404793,0.092696,3.589512,-2.573759,-2.019335,0,0,0.5,,,,
3.303,-0.109266,0.40482,0.092745,3.559819,-2.598172,-2.336293,0,0,0.5,,,,
3.313,-0.109262,0.404989,0.092734,3.614193,-2.799197,-2.258379,0,0,0.5,,,,
3.322,-0.109291,0.404817,0.092754,3.477312,-2.461636,-2.244201,0,0,0.5,,,,
3.333,-0.109331,0.404839,0.092843,3.650247,-2.782331,-2.353072,0,0,0.5,,,,
3.343,-0.109316,0.404779,0.092717,3.455346,-2.593579,-2.331784,0,0,0.5,,,,
3.353,-0.109321,0.404833,0.092806,3.63531,-2.736763,-2.314478,0,0,0.5,,,,
3.363,-0.109615,0.404469,0.092583,2.783253,-2.515693,-1.617185,0,0,0.5,,,,
3.373,-0.109259,0.404868,0.092799,3.561531,-2.756012,-2.335124,0,0,0.5,,,,
3.383,-0.1091,0.40479,0.092735,3.44409,-2.623653,-2.339654,0,0,0.5,,,,
3.393,-0.109282,0.404868,0.09282,3.586946,-2.740213,-2.367023,0,0,0.5,,,,
3.403,-0.109171,0.404786,0.092783,3.570571,-2.615998,-2.346602,0,0,0.5,,,,
3.413,-0.109361,0.404797,0.092662,3.52705,-2.52774,-1.948801,0,0,0.5,,,,
3.423,-0.109186,0.404788,0.092744,3.562292,-2.568059,-2.293698,0,0,0.5,,,,
3.432,-0.109211,0.404921,0.092787,3.613984,-2.911458,-2.437162,0,0,0.5,,,,
3.443,-0.109285,0.404828,0.09272,3.450117,-2.38162,-1.931634,0,0,0.5,,,,
3.453,-0.109329,0.404812,0.092812,3.62493,-2.772254,-2.356555,0,0,0.5,,,,
3.462,-0.109326,0.40476,0.092749,3.43248,-2.473272,-2.182534,0,0,0.5,,,,
3.473,-0.109273,0.404873,0.09283,3.569152,-2.775367,-2.395378,0,0,0.5,,,,
3.483,-0.109236,0.404783,0.092652,3.506049,-2.37149,-1.975876,0,0,0.5,,,,
3.493,-0.109373,0.404882,0.092713,3.567842,-2.505746,-2.047739,0,0,0.5,,,,
3.503,-0.109256,0.404848,0.092716,3.565536,-2.745575,-2.440282,0,0,0.5,,,,
3.513,-0.109349,0.404898,0.0928,3.626631,-2.688406,-2.32679,0,0,0.5,,,,
3.523,-0.109152,0.404823,0.092741,3.49487,-2.590104,-2.343342,0,0,0.5,,,,
3.533,-0.10928,0.404904,0.092779,3.53525,-2.756738,-2.366706,0,0,0.5,,,,
3.543,-0.109233,0.404822,0.092781,3.59872,-2.676834,-2.429252,0,0,0.5,,,,
3.553,-0.109638,0.404463,0.092541,2.798294,-2.48196,-1.577119,0,0,0.5,,,,
3.563,-0.109302,0.404837,0.092722,3.484508,-2.409605,-2.149271,0,0,0.5,,,,
3.573,-0.109252,0.404977,0.092776,3.513739,-2.73831,-2.336707,0,0,0.5,,,,
3.583,-0.109293,0.404876,0.09277,3.602459,-2.629929,-2.423211,0,0,0.5,,,,
3.593,-0.109282,0.40491,0.092795,3.52982,-2.700296,-2.272254,0,0,0.5,,,,
3.603,-0.109304,0.404786,0.092707,3.546397,-2.611427,-2.262569,0,0,0.5,,,,
3.612,-0.109268,0.4049,0.09281,3.539109,-2.72472,-2.362391,0,0,0.5,,,,
3.623,-0.109226,0.404823,0.092741,3.603115,-2.753536,-2.421821,0,0,0.5,,,,
3.633,-0.109293,0.404981,0.09272,3.486586,-2.616106,-2.114318,0,0,0.5,,,,
3.643,-0.109339,0.404836,0.092784,3.617702,-2.722608,-2.436661,0,0,0.5,,,,
3.653,-0.109364,0.404939,0.092787,3.562855,-2.659674,-2.280939,0,0,0.5,,,,
3.663,-0.109312,0.404789,0.092872,3.566183,-2.665427,-2.45425,0,0,0.5,,,,
3.673,-0.109362,0.404823,0.092668,3.52626,-2.482386,-1.935552,0,0,0.5,,,,
3.683,-0.109341,0.404771,0.092803,3.632807,-2.697263,-2.416427,0,0,0.5,,,,
3.693,-0.109329,0.404895,0.092748,3.556534,-2.793164,-2.393149,0,0,0.5,,,,
3.703,-0.109344,0.404824,0.092747,3.535408,-2.557398,-2.257425,0,0,0.5,,,,
3.712,-0.109343,0.404884,0.092811,3.585852,-2.780147,-2.406118,0,0,0.5,,,,
3.723,-0.109366,0.404835,0.092753,3.627193,-2.726217,-2.439277,0,0,0.5,,,,
3.733,-0.109325,0.404855,0.092866,3.515736,-2.646361,-2.37482,0,0,0.5,,,,
3.743,-0.109377,0.404733,0.09272,3.606669,-2.496108,-2.065133,0,0,0.5,,,,
3.753,-0.109414,0.404841,0.092721,3.474662,-2.376419,-2.001387,0,0,0.5,,,,
3.763,-0.109314,0.404885,0.092759,3.664857,-2.896439,-2.499719,0,0,0.5,,,,
3.773,-0.109305,0.404897,0.092789,3.549426,-2.677272,-2.362796,0,0,0.5,,,,
3.783,-0.109321,0.404839,0.092798,3.577347,-2.785792,-2.440826,0,0,0.5,,,,
3.793,-0.109382,0.404849,0.092764,3.585702,-2.706579,-2.345229,0,0,0.5,,,,
3.803,-0.109266,0.404874,0.092828,3.543009,-2.604349,-2.321452,0,0,0.5,,,,
3.813,-0.109663,0.404524,0.092545,2.848017,-2.267398,-1.563403,0,0,0.5,,,,
3.823,-0.109272,0.404796,0.092775,3.49265,-2.666637,-2.339762,0,0,0.5,,,,
3.833,-0.109241,0.404901,0.092761,3.500672,-2.721539,-2.343945,0,0,0.5,,,,
3.843,-0.109464,0.40475,0.092761,3.590722,-2.587809,-2.289913,0,0,0.5,,,,
3.853,-0.109392,0.404802,0.09281,3.611994,-2.729435,-2.385877,0,0,0.5,,,,
3.863,-0.1093,0.404803,0.09262,3.491341,-2.430207,-1.910488,0,0,0.5,,,,
3.873,-0.10933,0.404884,0.092833,3.552283,-2.757256,-2.410576,0,0,0.5,,,,
3.883,-0.109333,0.404879,0.092742,3.603693,-2.833712,-2.462241,0,0,0.5,,,,
3.893,-0.109443,0.404729,0.092642,3.592951,-2.550761,-1.973232,0,0,0.5,,,,
3.903,-0.109336,0.404791,0.092777,3.640563,-2.727401,-2.376762,0,0,0.5,,,,
3.912,-0.109263,0.404899,0.092709,3.411476,-2.603351,-2.202529,0,0,0.5,,,,
3.923,-0.109289,0.404805,0.092799,3.615679,-2.734931,-2.403036,0,0,0.5,,,,
3.933,-0.109298,0.40481,0.092572,3.486794,-2.399562,-1.782893,0,0,0.5,,,,
3.943,-0.109269,0.404823,0.09279,3.503886,-2.622072,-2.290672,0,0,0.5,,,,
3.953,-0.109299,0.404923,0.0929,3.540823,-2.822148,-2.613809,0,0,0.5,,,,
3.963,-0.109361,0.40484,0.09276,3.606931,-2.621079,-2.335505,0,0,0.5,,,,
3.973,-0.109356,0.404822,0.092787,3.538248,-2.622893,-2.261907,0,0,0.5,,,,
3.983,-0.10938,0.404826,0.092687,3.530237,-2.554779,-2.131353,0,0,0.5,,,,
3.993,-0.109319,0.40487,0.092809,3.566664,-2.71232,-2.359815,0,0,0.5,,,,
4.003,-0.109621,0.404646,0.092389,3.057248,-2.130606,-1.579973,0,0,0.5,,,,
4.013,-0.10933,0.404893,0.092798,3.575409,-2.726357,-2.380039,0,0,0.5,,,,
4.023,-0.109289,0.404817,0.09269,3.524453,-2.636495,-2.260492,0,0,0.5,,,,
4.033,-0.10937,0.40491,0.092795,3.626073,-2.692442,-2.299062,0,0,0.5,,,,
4.043,-0.109303,0.404815,0.092782,3.638066,-2.771018,-2.430841,0,0,0.5,,,,
4.053,-0.109217,0.404878,0.092758,3.508891,-2.749176,-2.345274,0,0,0.5,,,,
4.063,-0.109249,0.404833,0.092708,3.446877,-2.548732,-2.1539,0,0,0.5,,,,
4.073,-0.109329,0.404887,0.092742,3.592729,-2.779741,-2.372486,0,0,0.5,,,,
4.083,-0.109355,0.404851,0.092761,3.621665,-2.715302,-2.389508,0,0,0.5,,,,
4.093,-0.109337,0.40488,0.092785,3.587352,-2.758764,-2.36913,0,0,0.5,,,,
4.103,-0.109417,0.404795,0.092606,3.537554,-2.52243,-2.067904,0,0,0.5,,,,
4.113,-0.109397,0.404857,0.092817,3.621706,-2.764334,-2.407443,0,0,0.5,,,,
4.123,-0.109261,0.404739,0.092598,3.491419,-2.479078,-1.905856,0,0,0.5,,,,
4.133,-0.109301,0.404854,0.092808,3.558419,-2.731834,-2.382147,0,0,0.5,,,,
4.143,-0.109287,0.404858,0.092716,3.549244,-2.827689,-2.424074,0,0,0.5,,,,
4.153,-0.109351,0.404844,0.092708,3.452921,-2.581456,-2.289544,0,0,0.5,,,,
4.163,-0.109243,0.404887,0.092767,3.57208,-2.772552,-2.424193,0,0,0.5,,,,
4.173,-0.109285,0.404919,0.092723,3.509424,-2.690804,-2.311307,0,0,0.5,,,,
4.183,-0.109668,0.404548,0.092579,2.850135,-2.420358,-1.631999,0,0,0.5,,,,
4.193,-0.109643,0.404554,0.092539,2.871125,-2.368221,-1.602518,0,0,0.5,,,,
4.203,-0.109351,0.404836,0.092699,3.520184,-2.515037,-2.141698,0,0,0.5,,,,
4.213,-0.109344,0.404883,0.09267,3.50835,-2.579509,-2.133211,0,0,0.5,,,,
4.223,-0.109369,0.404856,0.092607,3.410435,-2.457996,-1.949462,0,0,0.5,,,,
4.233,-0.10934,0.404831,0.092719,3.462131,-2.662042,-2.167624,0,0,0.5,,,,
4.243,-0.109347,0.404761,0.092633,3.532062,-2.515661,-1.947864,0,0,0.5,,,,
4.253,-0.109344,0.404851,0.09283,3.595166,-2.698594,-2.288553,0,0,0.5,,,,
4.263,-0.109297,0.404815,0.092753,3.663485,-2.88601,-2.480531,0,0,0.5,,,,
4.273,-0.109301,0.404853,0.092657,3.528011,-2.572322,-2.102776,0,0,0.5,,,,
4.283,-0.109265,0.404876,0.092702,3.495171,-2.641617,-2.185075,0,0,0.5,,,,
4.293,-0.109283,0.404933,0.092751,3.487413,-2.765206,-2.444628,0,0,0.5,,,,
4.303,-0.109315,0.404829,0.092634,3.500599,-2.473527,-2.058829,0,0,0.5,,,,
4.313,-0.109642,0.404422,0.092485,2.803547,-2.395711,-1.664642,0,0,0.5,,,,
4.323,-0.10923,0.404852,0.092778,3.551513,-2.725144,-2.373537,0,0,0.5,,,,
4.333,-0.109238,0.404963,0.092756,3.512031,-2.780614,-2.362783,0,0,0.5,,,,
4.343,-0.109364,0.404889,0.092777,3.603008,-2.742098,-2.413888,0,0,0.5,,,,
4.353,-0.109334,0.404851,0.092721,3.550475,-2.667656,-2.269681,0,0,0.5,,,,
4.363,-0.109354,0.404781,0.092762,3.631165,-2.790074,-2.412519,0,0,0.5,,,,
4.373,-0.109335,0.404804,0.092821,3.618012,-2.770777,-2.442763,0,0,0.5,,,,
4.383,-0.10965,0.404491,0.092576,2.887599,-2.472617,-1.591806,0,0,0.5,,,,
4.393,-0.10932,0.404837,0.092782,3.558795,-2.721251,-2.361475,0,0,0.5,,,,
4.403,-0.109228,0.40482,0.092781,3.474348,-2.79163,-2.390817,0,0,0.5,,,,
4.413,-0.109388,0.404873,0.092761,3.578071,-2.7281,-2.397276,0,0,0.5,,,,
4.423,-0.109312,0.404835,0.092748,3.566336,-2.730371,-2.290885,0,0,0.5,,,,
4.433,-0.109407,0.404835,0.092622,3.557105,-2.505728,-1.962333,0,0,0.5,,,,
4.443,-0.10928,0.404879,0.092822,3.652439,-2.805422,-2.439089,0,0,0.5,,,,
4.453,-0.109311,0.404917,0.092466,3.350694,-2.246442,-1.669554,0,0,0.5,,,,
4.463,-0.109224,0.40487,0.092787,3.579879,-2.727529,-2.368444,0,0,0.5,,,,
4.473,-0.10934,0.404865,0.092769,3.563796,-2.697506,-2.349664,0,0,0.5,,,,
4.483,-0.109294,0.40488,0.092768,3.518817,-2.76434,-2.350715,0,0,0.5,,,,
4.493,-0.109379,0.404818,0.092765,3.603758,-2.709091,-2.371432,0,0,0.5,,,,
4.503,-0.109394,0.40476,0.092691,3.543411,-2.638345,-2.020468,0,0,0.5,,,,
4.513,-0.109342,0.40485,0.092788,3.574543,-2.792759,-2.451929,0,0,0.5,,,,
4.523,-0.109315,0.404958,0.092827,3.645917,-2.867122,-2.340413,0,0,0.5,,,,
4.533,-0.109817,0.404737,0.092546,2.776745,-2.417421,-1.651789,0,0,0.5,,,,
4.543,-0.109356,0.404851,0.092823,3.646154,-2.817119,-2.356092,0,0,0.5,,,,
4.563,-0.109427,0.40487,0.092741,3.594436,-2.785225,-2.405003,0,0,0.5,,,,
4.563,-0.109329,0.404817,0.092823,3.617364,-2.768851,-2.355104,0,0,0.5,,,,
4.573,-0.109648,0.40449,0.092488,2.80793,-2.45244,-1.683576,0,0,0.5,,,,
4.583,-0.109219,0.404905,0.092863,3.532938,-2.73743,-2.400388,0,0,0.5,,,,
4.593,-0.109231,0.404882,0.092764,3.554712,-2.802406,-2.478437,0,0,0.5,,,,
4.603,-0.109378,0.404865,0.092822,3.641254,-2.819216,-2.391794,0,0,0.5,,,,
4.613,-0.109312,0.404903,0.092773,3.528636,-2.621918,-2.311975,0,0,0.5,,,,
4.623,-0.109253,0.404866,0.092667,3.4828,-2.534236,-1.945378,0,0,0.5,,,,
4.633,-0.109378,0.40491,0.092815,3.598445,-2.660525,-2.344752,0,0,0.5,,,,
4.643,-0.10924,0.404959,0.092799,3.669238,-2.933955,-2.427232,0,0,0.5,,,,
4.653,-0.109304,0.404884,0.092723,3.5702,-2.656569,-2.414817,0,0,0.5,,,,
4.663,-0.109264,0.404883,0.092818,3.61839,-2.865372,-2.407158,0,0,0.5,,,,
4.673,-0.10934,0.40488,0.092722,3.516238,-2.678091,-2.415752,0,0,0.5,,,,
4.683,-0.109307,0.404944,0.09282,3.592658,-2.707649,-2.275246,0,0,0.5,,,,
4.693,-0.109255,0.40479,0.092563,3.399005,-2.375449,-1.93905,0,0,0.5,,,,
4.703,-0.109234,0.404892,0.092825,3.540324,-2.784327,-2.374451,0,0,0.5,,,,
4.713,-0.109163,0.404917,0.092743,3.542574,-2.797364,-2.495462,0,0,0.5,,,,
4.723,-0.1093,0.404955,0.092813,3.665698,-2.734496,-2.325844,0,0,0.5,,,,
4.733,-0.109246,0.40482,0.092764,3.546468,-2.62266,-2.361966,0,0,0.5,,,,
4.743,-0.109348,0.404846,0.09278,3.643017,-2.757056,-2.283729,0,0,0.5,,,,
4.753,-0.109324,0.404773,0.092788,3.626673,-2.599375,-2.318162,0,0,0.5,,,,
4.763,-0.109642,0.404544,0.092567,2.796493,-2.66229,-1.558165,0,0,0.5,,,,
4.773,-0.10923,0.404822,0.09276,3.547417,-2.614884,-2.361601,0,0,0.5,,,,
4.783,-0.109286,0.404884,0.092808,3.643748,-2.907685,-2.428731,0,0,0.5,,,,
4.793,-0.109235,0.40484,0.092712,3.470849,-2.538136,-2.242652,0,0,0.5,,,,
4.803,-0.109378,0.404784,0.0928,3.602486,-2.749845,-2.294808,0,0,0.5,,,,
4.813,-0.109355,0.40476,0.0926,3.506319,-2.35771,-1.864175,0,0,0.5,,,,
4.823,-0.109277,0.40485,0.09285,3.657055,-2.822107,-2.39512,0,0,0.5,,,,
4.833,-0.109291,0.404846,0.092738,3.544433,-2.717046,-2.320691,0,0,0.5,,,,
4.843,-0.109306,0.404898,0.092801,3.650575,-2.766504,-2.341625,0,0,0.5,,,,
4.853,-0.109228,0.404828,0.092732,3.548389,-2.631272,-2.36034,0,0,0.5,,,,
4.863,-0.109367,0.404944,0.092818,3.579253,-2.716637,-2.263242,0,0,0.5,,,,
4.873,-0.109236,0.40481,0.092761,3.596695,-2.613232,-2.397654,0,0,0.5,,,,
4.883,-0.109304,0.404859,0.092658,3.597321,-2.512388,-1.889188,0,0,0.5,,,,
4.893,-0.109134,0.40484,0.092761,3.460746,-2.668614,-2.395844,0,0,0.5,,,,
4.903,-0.109181,0.404846,0.092765,3.635579,-2.868604,-2.356662,0,0,0.5,,,,
4.913,-0.109275,0.404838,0.092738,3.578721,-2.620967,-2.373805,0,0,0.5,,,,
4.923,-0.109306,0.404892,0.092805,3.641503,-2.83958,-2.399183,0,0,0.5,,,,
4.933,-0.10922,0.404876,0.092804,3.472457,-2.608018,-2.520513,0,0,0.5,,,,
4.943,-0.109278,0.404845,0.092824,3.590984,-2.799585,-2.348874,0,0,0.5,,,,
4.953,-0.109584,0.404592,0.092522,2.949591,-2.261472,-1.574698,0,0,0.5,,,,
4.963,-0.109312,0.404863,0.092816,3.676175,-2.737279,-2.305311,0,0,0.5,,,,
4.973,-0.109242,0.404844,0.09274,3.606141,-2.755992,-2.413477,0,0,0.5,,,,
4.983,-0.109347,0.404864,0.092745,3.550001,-2.611842,-2.126232,0,0,0.5,,,,
4.993,-0.109318,0.404833,0.092758,3.549525,-2.644199,-2.358949,0,0,0.5,,,,
5.003,-0.1093,0.404895,0.092724,3.607279,-2.77437,-2.266971,0,0,0.5,,,,
5.013,-0.109294,0.404721,0.09277,3.542484,-2.614189,-2.368894,0,0,0.5,,,,
5.023,-0.109278,0.404811,0.092798,3.685821,-2.845812,-2.409642,0,0,0.5,,,,
5.033,-0.109332,0.404745,0.092719,3.578243,-2.439712,-2.169078,0,0,0.5,,,,
5.043,-0.109198,0.404898,0.092808,3.554037,-2.842781,-2.369882,0,0,0.5,,,,
5.053,-0.109185,0.404797,0.092747,3.48034,-2.572573,-2.327341,0,0,0.5,,,,
5.063,-0.109285,0.404921,0.092808,3.548642,-2.789091,-2.384521,0,0,0.5,,,,
5.073,-0.109212,0.404897,0.092877,3.64278,-2.88452,-2.429187,0,0,0.5,,,,
5.083,-0.1093,0.404825,0.092816,3.578527,-2.665933,-2.325027,0,0,0.5,,,,
5.093,-0.109306,0.404828,0.092946,3.674055,-2.773163,-2.367105,0,0,0.5,,,,
5.103,-0.109219,0.40483,0.093078,3.659237,-2.750104,-2.391931,0,0,0.5,,,,
5.113,-0.109178,0.40479,0.093125,3.579449,-2.723797,-2.388098,0,0,0.5,,,,
5.123,-0.109514,0.404874,0.093483,3.35704,-2.241642,-1.893393,0,0,0.5,,,,
5.133,-0.10931,0.404644,0.094205,3.404365,-2.557233,-2.142056,0,0,0.5,,,,
5.143,-0.109306,0.404116,0.095452,3.401777,-2.466182,-1.506399,0,0,0.5,,,,
5.153,-0.109284,0.403408,0.097237,3.2567,-2.661859,-0.690303,0,0,0.5,,,,
5.163,-0.109381,0.402626,0.100038,3.174573,-2.844354,-0.132914,0,0,0.5,,,,
5.173,-0.109071,0.401156,0.103461,3.122993,-3.187156,0.576897,0,0,0.5,,,,
5.183,-0.108946,0.399892,0.107635,2.970062,-2.805729,1.943986,0,0,0.5,,,,
5.193,-0.108937,0.398392,0.112684,3.070461,-2.7388,2.982909,0,0,0.5,,,,
5.203,-0.108938,0.39673,0.118149,3.054212,-2.895358,3.684214,0,0,0.5,,,,
5.213,-0.109104,0.395047,0.124098,2.983843,-2.512097,4.770636,0,0,0.5,,,,
5.223,-0.10892,0.39391,0.130702,2.589264,-2.581107,5.057239,0,0,0.5,,,,
5.233,-0.108757,0.392554,0.137392,2.621135,-2.457204,5.519216,0,0,0.5,,,,
5.243,-0.108785,0.390556,0.144254,2.721278,-2.510337,5.776791,0,0,0.5,,,,
5.253,-0.108585,0.388945,0.151382,2.829348,-2.533123,5.916562,0,0,0.5,,,,
5.263,-0.108498,0.386981,0.158505,2.909855,-2.315946,6.036288,0,0,0.5,,,,
5.273,-0.108523,0.385021,0.165671,3.015878,-2.543835,6.193983,0,0,0.5,,,,
5.283,-0.108422,0.382881,0.172795,2.885843,-2.333287,6.309519,0,0,0.5,,,,
5.293,-0.108327,0.380606,0.179821,2.839572,-2.466307,6.370831,0,0,0.5,,,,
5.303,-0.108547,0.378498,0.186947,2.769925,-2.17546,6.213085,0,0,0.5,,,,
5.313,-0.108575,0.37631,0.193874,2.497069,-2.409515,5.911434,0,0,0.5,,,,
5.323,-0.10833,0.373893,0.200395,2.672699,-2.644456,5.836843,0,0,0.5,,,,
5.333,-0.108133,0.371191,0.207112,2.77908,-2.225914,5.694265,0,0,0.5,,,,
5.343,-0.108044,0.36842,0.213754,2.969245,-2.263423,5.217296,0,0,0.5,,,,
5.353,-0.108078,0.365835,0.220146,2.8302,-2.530849,4.714739,0,0,0.5,,,,
5.363,-0.1081,0.362743,0.226342,2.932398,-2.530024,4.656103,0,0,0.5,,,,
5.373,-0.107958,0.360044,0.232327,2.823956,-2.51605,4.440711,0,0,0.5,,,,
5.383,-0.107695,0.357147,0.238104,2.726992,-2.765591,3.651136,0,0,0.5,,,,
5.393,-0.107869,0.354216,0.243838,2.857656,-2.320999,3.547083,0,0,0.5,,,,
5.403,-0.107759,0.351106,0.249528,2.790363,-2.313257,2.995452,0,0,0.5,,,,
5.413,-0.107665,0.348169,0.254892,2.698504,-2.290775,2.449927,0,0,0.5,,,,
5.423,-0.107607,0.345048,0.260293,2.851893,-2.41489,1.706136,0,0,0.5,,,,
5.433,-0.107308,0.341665,0.265295,2.779851,-2.243929,1.299336,0,0,0.5,,,,
5.443,-0.107442,0.338832,0.270271,2.577995,-2.212342,0.841885,0,0,0.5,,,,
5.453,-0.107334,0.335477,0.274979,2.445175,-2.259721,0.056779,0,0,0.5,,,,
5.463,-0.107026,0.332196,0.279836,2.765016,-2.23414,-0.313096,0,0,0.5,,,,
5.474,-0.107056,0.329132,0.284411,2.5102,-2.138042,-1.161857,0,0,0.5,,,,
5.483,-0.107084,0.325875,0.288884,2.415652,-2.537469,-2.270824,0,0,0.5,,,,
5.493,-0.106568,0.322263,0.293259,2.611568,-2.390872,-2.445758,0,0,0.5,,,,
5.503,-0.106611,0.319062,0.297448,2.565009,-2.182548,-2.720284,0,0,0.5,,,,
5.513,-0.10652,0.315644,0.301288,2.370284,-1.902054,-3.035932,0,0,0.5,,,,
5.523,-0.106518,0.312687,0.305567,2.242487,-1.927417,-3.843631,0,0,0.5,,,,
5.533,-0.106065,0.3087,0.309051,2.082958,-1.824156,-4.359741,0,0,0.5,,,,
5.543,-0.10571,0.305917,0.313115,2.49177,-1.723661,-4.70941,0,0,0.5,,,,
5.553,-0.105707,0.302873,0.316489,2.321605,-2.085507,-5.96729,0,0,0.5,,,,
5.563,-0.105099,0.299604,0.320067,2.334509,-1.689947,-5.852453,0,0,0.5,,,,
5.573,-0.104466,0.296201,0.323339,2.71034,-1.934101,-6.823481,0,0,0.5,,,,
5.583,-0.104779,0.293308,0.326741,2.173799,-1.854317,-7.226812,0,0,0.5,,,,
5.593,-0.103831,0.289679,0.330432,2.69903,-1.766815,-6.86426,0,0,0.5,,,,
5.603,-0.10397,0.286146,0.333354,1.948282,-1.660151,-6.655393,0,0,0.5,,,,
5.613,-0.103834,0.283696,0.336911,1.997728,-1.681391,-7.182559,0,0,0.5,,,,
5.623,-0.103013,0.280332,0.340196,2.221118,-1.56948,-6.686457,0,0,0.5,,,,
5.633,-0.102346,0.277215,0.343197,2.475692,-1.857898,-7.483631,0,0,0.5,,,,
5.643,-0.102093,0.274573,0.346234,2.670018,-2.051088,-7.777474,0,0,0.5,,,,
5.653,-0.102094,0.271957,0.349623,1.930272,-1.525825,-7.127166,0,0,0.5,,,,
5.663,-0.101705,0.269267,0.352228,2.192783,-1.529308,-7.207221,0,0,0.5,,,,
5.673,-0.1017,0.267375,0.355661,1.945,-1.698492,-7.682851,0,0,0.5,,,,
5.683,-0.100889,0.263859,0.358058,2.135089,-1.563287,-7.26724,0,0,0.5,,,,
5.693,-0.100849,0.261747,0.361483,1.960851,-1.525266,-7.459461,0,0,0.5,,,,
5.703,-0.099912,0.258977,0.363963,2.401816,-2.053453,-7.866484,0,0,0.5,,,,
